MCSID	GPNUM00	GDEEA00	GDEWA00	GDESA00	GDENA00	GD06E00	GD11E00	GD08E00	GDRES00	GDREL00	GDAGI00	GDGAI00	GDSAM00	GDLST00
M34459W	1	-1	-1	-1	-1	1	1	1	1	7	51	5	1	1
M10680X	1	-1	-1	-1	-1	3	3	3	1	7	45	4	1	1
M13036M	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M31297J	1	-1	-1	-1	-1	5	7	6	1	7	55	5	1	1
M31297J	2	-1	-1	-1	-1	1	1	1	2	7	59	5	1	2
M14870T	1	-1	-1	-1	-1	5	8	7	1	7	43	4	1	1
M30981T	2	-1	-1	-1	-1	2	2	2	2	7	49	4	1	2
M23810G	1	-1	-1	-1	-1	5	7	6	1	7	44	4	1	1
M32782W	1	-1	-1	-1	-1	2	2	2	1	7	43	4	1	1
M26831Z	5	-1	-1	-1	-1	5	8	7	2	7	44	4	1	2
M11397B	5	-1	-1	-1	-1	5	8	7	8	10	39	3	1	2
M11397B	1	-1	-1	-1	-1	5	8	7	1	7	39	3	1	1
M24754V	1	-1	-1	-1	-1	4	5	5	1	7	47	4	1	1
M24754V	2	-1	-1	-1	-1	4	5	5	2	7	49	4	1	2
M18806B	2	-1	-1	-1	-1	4	5	5	2	7	41	4	1	2
M18806B	1	-1	-1	-1	-1	4	5	5	1	7	41	4	1	1
M28967Y	1	-1	-1	-1	-1	1	1	1	1	7	38	3	1	1
M32040P	1	-1	-1	-1	-1	4	5	5	1	7	41	4	1	1
M32040P	2	-1	-1	-1	-1	4	5	5	2	7	44	4	1	2
M25547U	1	-1	-1	-1	-1	4	5	5	1	7	42	4	1	1
M23793Y	1	-1	-1	-1	-1	5	7	6	1	7	48	4	1	1
M12153M	1	-1	-1	-1	-1	6	6	8	1	7	43	4	2	1
M18194W	2	-1	-1	-1	-1	-1	-1	-1	2	7	51	5	-1	-1
M18194W	1	-1	-1	-1	-1	-1	-1	-1	1	7	43	4	-1	-1
M19920G	1	-1	-1	-1	-1	1	1	1	1	7	56	5	1	1
M19920G	2	-1	-1	-1	-1	1	1	1	2	7	58	5	1	2
M28658N	2	-1	-1	-1	-1	6	6	8	2	7	52	5	1	2
M28658N	1	-1	-1	-1	-1	6	6	8	1	7	48	4	1	1
M27280U	2	-1	-1	-1	-1	1	1	1	2	7	54	5	1	2
M27280U	1	-1	-1	-1	-1	1	1	1	1	7	54	5	1	1
M23926T	2	-1	-1	-1	-1	1	1	1	2	7	53	5	1	2
M23926T	1	-1	-1	-1	-1	1	1	1	1	7	51	5	1	1
M35012X	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M35012X	2	-1	-1	-1	-1	2	2	2	2	7	50	5	1	2
M20191Q	2	-1	-1	-1	-1	1	1	1	2	7	48	4	1	2
M20191Q	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M12640X	1	-1	-1	-1	-1	1	1	1	1	7	52	5	1	1
M27426U	2	-1	-1	-1	-1	1	1	1	2	7	55	5	1	2
M27426U	1	-1	-1	-1	-1	1	1	1	1	7	53	5	1	1
M20957N	2	-1	-1	-1	-1	1	1	1	2	7	50	5	2	1
M20183Q	1	-1	-1	-1	-1	1	1	1	1	7	52	5	1	1
M20183Q	2	-1	-1	-1	-1	1	1	1	2	7	50	5	1	2
M12424R	1	-1	-1	-1	-1	5	7	6	1	7	44	4	1	1
M20753C	1	-1	-1	-1	-1	2	2	2	1	7	41	4	1	1
M19625C	1	-1	-1	-1	-1	2	2	2	1	7	35	3	1	1
M24047Z	1	-1	-1	-1	-1	4	4	4	1	7	41	4	1	1
M22020E	1	-1	-1	-1	-1	-1	-1	-1	1	7	52	5	-1	-1
M22020E	2	-1	-1	-1	-1	-1	-1	-1	2	7	53	5	-1	-1
M27328T	4	-1	-1	-1	-1	1	1	1	8	10	49	4	1	2
M27328T	1	-1	-1	-1	-1	1	1	1	1	7	41	4	1	1
M13228T	1	-1	-1	-1	-1	1	1	1	1	7	51	5	1	1
M13228T	2	-1	-1	-1	-1	1	1	1	2	7	56	5	1	2
M18205G	1	-1	-1	-1	-1	1	1	1	1	7	40	4	1	1
M21602S	1	-1	-1	-1	-1	1	1	1	1	7	37	3	1	1
M21507U	1	-1	-1	-1	-1	2	2	2	1	7	54	5	1	1
M31705D	1	-1	-1	-1	-1	4	4	4	1	7	38	3	1	1
M19843L	1	-1	-1	-1	-1	1	1	1	1	7	37	3	1	1
M19843L	4	-1	-1	-1	-1	1	1	1	8	10	35	3	1	2
M17441N	1	-1	-1	-1	-1	1	1	1	1	7	43	4	1	1
M34086M	1	-1	-1	-1	-1	1	1	1	1	7	52	5	1	1
M22922K	1	-1	-1	-1	-1	1	1	1	1	7	43	4	1	1
M29029T	2	-1	-1	-1	-1	1	1	1	2	7	57	5	1	2
M29029T	1	-1	-1	-1	-1	1	1	1	1	7	55	5	1	1
M13550A	1	-1	-1	-1	-1	1	1	1	1	7	39	3	2	1
M18208K	2	-1	-1	-1	-1	1	1	1	2	7	53	5	1	2
M13458F	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M16282M	1	-1	-1	-1	-1	1	1	1	1	7	52	5	1	1
M16282M	2	-1	-1	-1	-1	1	1	1	2	7	54	5	1	4
M14398Q	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M14398Q	2	-1	-1	-1	-1	1	1	1	2	7	49	4	1	2
M27331N	2	-1	-1	-1	-1	1	1	1	2	7	51	5	1	2
M27331N	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M23574P	3	-1	-1	-1	-1	1	1	1	8	10	46	4	1	2
M23574P	1	-1	-1	-1	-1	1	1	1	1	7	44	4	1	1
M33909X	1	-1	-1	-1	-1	1	1	1	1	7	45	4	1	1
M34873G	4	1	-1	-1	-1	1	1	1	26	20	39	3	-1	-1
M34873G	1	-1	-1	-1	-1	1	1	1	1	7	45	4	1	1
M35169T	1	-1	-1	-1	-1	1	1	1	1	7	35	3	1	1
M30408T	2	-1	-1	-1	-1	1	1	1	2	7	51	5	2	-1
M33394S	1	-1	-1	-1	-1	1	1	1	1	7	54	5	1	1
M10131X	9	9	-1	-1	-1	4	4	4	1	7	39	3	2	1
M10131X	2	-1	-1	-1	-1	4	4	4	2	7	45	4	2	-1
M26526T	2	-1	-1	-1	-1	1	1	1	2	7	53	5	1	2
M26526T	1	-1	-1	-1	-1	1	1	1	1	7	58	5	1	1
M26094Q	2	-1	-1	-1	-1	4	4	4	2	7	48	4	1	2
M26094Q	1	-1	-1	-1	-1	4	4	4	1	7	47	4	1	1
M31080T	2	-1	-1	-1	-1	4	4	4	2	7	45	4	2	2
M31080T	1	-1	-1	-1	-1	4	4	4	1	7	44	4	2	1
M21261R	1	-1	-1	-1	-1	4	4	4	1	7	35	3	1	1
M18963P	1	-1	-1	-1	-1	1	1	1	1	7	37	3	1	1
M27534X	1	-1	-1	-1	-1	1	1	1	1	7	41	4	1	1
M27534X	4	1	-1	-1	-1	1	1	1	8	10	41	4	2	-1
M27402L	1	-1	-1	-1	-1	1	1	1	1	7	44	4	1	1
M18383Z	1	-1	-1	-1	-1	1	1	1	1	7	52	5	1	1
M18383Z	2	-1	-1	-1	-1	1	1	1	2	7	56	5	1	2
M32906Q	5	1	-1	-1	-1	1	1	1	26	20	37	3	-1	-1
M26842C	2	-1	-1	-1	-1	1	1	1	2	7	52	5	1	2
M26842C	1	-1	-1	-1	-1	1	1	1	1	7	51	5	1	1
M32756U	1	-1	-1	-1	-1	1	1	1	1	7	42	4	1	1
M23511Y	1	-1	-1	-1	-1	1	1	1	1	7	44	4	1	1
M23511Y	2	-1	-1	-1	-1	1	1	1	2	7	47	4	1	-1
M31339B	1	-1	-1	-1	-1	1	1	1	1	7	52	5	1	1
M31339B	2	-1	-1	-1	-1	5	7	6	2	7	53	5	1	2
M16390Q	1	-1	-1	-1	-1	1	1	1	1	7	52	5	1	1
M16390Q	2	-1	-1	-1	-1	1	1	1	2	7	52	5	1	2
M32943V	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M32943V	2	-1	-1	-1	-1	1	1	1	2	7	45	4	1	2
M34670X	1	-1	-1	-1	-1	1	1	1	1	7	48	4	1	1
M34670X	2	-1	-1	-1	-1	1	1	1	2	7	50	5	1	2
M14252X	1	-1	-1	-1	-1	1	1	1	1	7	48	4	1	1
M12366Y	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M12366Y	2	-1	-1	-1	-1	1	1	1	2	7	48	4	1	-1
M29480J	1	-1	-1	-1	-1	1	1	1	1	7	38	3	1	1
M29480J	3	-1	-1	-1	-1	1	1	1	8	10	36	3	1	2
M20089T	1	-1	-1	-1	-1	1	1	1	1	7	43	4	1	1
M21906F	2	-1	-1	-1	-1	6	11	8	2	7	42	4	2	2
M21906F	1	-1	-1	-1	-1	6	11	8	1	7	42	4	2	1
M27023D	1	-1	-1	-1	-1	1	1	1	1	7	41	4	1	1
M29531C	1	-1	-1	-1	-1	4	4	4	1	7	38	3	1	1
M34389Z	8	-1	-1	-1	-1	4	4	4	7	10	39	3	1	2
M34389Z	2	-1	-1	-1	-1	4	4	4	2	7	50	5	1	1
M29378M	1	-1	-1	-1	-1	4	4	4	1	7	37	3	1	1
M21877T	2	-1	-1	-1	-1	1	1	1	1	7	52	5	1	1
M21321L	1	-1	-1	-1	-1	4	5	5	1	7	49	4	1	1
M21321L	10	-1	-1	-1	-1	4	5	5	2	7	53	5	1	2
M33877G	1	-1	-1	-1	-1	4	4	4	1	7	39	3	1	1
M32489U	1	-1	-1	-1	-1	1	1	1	1	7	45	4	1	1
M30201E	1	-1	-1	-1	-1	4	5	5	1	7	41	4	1	1
M29629M	2	-1	-1	-1	-1	1	1	1	2	7	50	5	2	2
M29629M	1	-1	-1	-1	-1	1	1	1	1	7	45	4	2	1
M11477A	1	-1	-1	-1	-1	1	1	1	1	7	43	4	1	1
M26034C	4	-1	-1	-1	-1	1	1	1	7	10	41	4	1	2
M26034C	1	-1	-1	-1	-1	1	1	1	1	7	41	4	1	1
M15354G	1	-1	-1	-1	-1	-1	-1	-1	1	7	42	4	-1	-1
M31735K	3	-1	-1	-1	-1	1	1	1	8	10	32	3	1	2
M31735K	1	-1	-1	-1	-1	1	1	1	1	7	40	4	1	1
M31933P	8	1	-1	-1	-1	1	1	1	5	9	46	4	-1	-1
M31933P	9	2	-1	-1	-1	1	1	1	6	9	62	5	-1	-1
M16414F	1	-1	-1	-1	-1	1	1	1	1	7	42	4	1	1
M31116N	1	-1	-1	-1	-1	-1	-1	-1	1	7	51	5	-1	-1
M31583M	2	-1	-1	-1	-1	1	1	1	2	7	55	5	1	2
M31583M	1	-1	-1	-1	-1	1	1	1	1	7	53	5	1	1
M11822X	2	-1	-1	-1	-1	1	1	1	2	7	50	5	1	2
M11822X	1	-1	-1	-1	-1	1	1	1	1	7	52	5	1	1
M31663L	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M31663L	2	-1	-1	-1	-1	1	1	1	2	7	46	4	1	2
M13973V	1	-1	-1	-1	-1	1	1	1	1	7	37	3	1	1
M24383N	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M24383N	4	-1	-1	-1	-1	1	1	1	8	10	43	4	1	2
M23132R	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M23132R	2	-1	-1	-1	-1	1	1	1	2	7	56	5	1	2
M28858U	1	-1	-1	-1	-1	1	1	1	1	7	51	5	1	1
M35063J	2	-1	-1	-1	-1	1	1	1	2	7	46	4	1	2
M23381G	1	-1	-1	-1	-1	1	1	1	1	7	48	4	1	1
M23381G	4	1	-1	-1	-1	1	1	1	26	20	59	5	-1	-1
M27439Z	1	-1	-1	-1	-1	1	1	1	1	7	59	5	1	1
M25966K	4	-1	-1	-1	-1	1	1	1	8	10	39	3	1	2
M25966K	1	-1	-1	-1	-1	1	1	1	1	7	40	4	1	1
M31582L	2	-1	-1	-1	-1	1	1	1	2	7	45	4	1	2
M31582L	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M27414Q	1	-1	-1	-1	-1	4	5	5	1	7	46	4	1	1
M27414Q	2	-1	-1	-1	-1	4	5	5	2	7	54	5	1	2
M22204L	2	-1	-1	-1	-1	4	5	5	2	7	40	4	1	2
M22204L	1	-1	-1	-1	-1	4	5	5	1	7	37	3	1	1
M30380Y	1	-1	-1	-1	-1	-1	-1	-1	1	7	39	3	-1	-1
M11824Z	2	-1	-1	-1	-1	3	3	3	1	7	39	3	1	1
M12256T	1	-1	-1	-1	-1	4	4	4	2	7	44	4	2	2
M12256T	2	-1	-1	-1	-1	4	4	4	1	7	44	4	2	1
M15808R	2	-1	-1	-1	-1	1	1	1	2	7	53	5	1	2
M15808R	1	-1	-1	-1	-1	1	1	1	1	7	54	5	1	1
M17107B	1	-1	-1	-1	-1	5	7	6	1	7	46	4	1	1
M13154S	1	-1	-1	-1	-1	1	1	1	1	7	39	3	1	1
M23941S	2	-1	-1	-1	-1	4	4	4	2	7	47	4	1	2
M27552Z	1	-1	-1	-1	-1	4	4	4	1	7	46	4	1	1
M16088M	2	-1	-1	-1	-1	4	4	4	2	7	43	4	1	2
M23486Q	1	-1	-1	-1	-1	4	4	4	1	7	49	4	1	1
M23486Q	2	-1	-1	-1	-1	4	4	4	2	7	43	4	1	2
M10189R	1	-1	-1	-1	-1	4	5	5	1	7	39	3	1	1
M11787M	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M32847W	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M32847W	2	-1	-1	-1	-1	1	1	1	2	7	48	4	1	2
M15819U	1	-1	-1	-1	-1	4	4	4	1	7	51	5	1	1
M15819U	2	-1	-1	-1	-1	4	4	4	2	7	45	4	1	2
M16100Q	1	-1	-1	-1	-1	1	1	1	1	7	37	3	1	1
M35015A	1	-1	-1	-1	-1	1	1	1	1	7	41	4	1	1
M26333L	1	-1	-1	-1	-1	1	1	1	1	7	45	4	1	1
M17789P	2	-1	-1	-1	-1	1	1	1	1	7	52	5	1	1
M21903C	6	-1	-1	-1	-1	1	1	1	8	10	39	3	1	2
M21903C	1	-1	-1	-1	-1	1	1	1	1	7	40	4	1	1
M32008P	1	-1	-1	-1	-1	1	1	1	1	7	53	5	1	1
M24841T	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M28295F	4	-1	-1	-1	-1	1	1	1	8	10	52	5	1	2
M28295F	1	-1	-1	-1	-1	1	1	1	1	7	48	4	1	1
M19664K	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M20990P	1	-1	-1	-1	-1	1	1	1	1	7	43	4	1	1
M17586E	5	1	-1	-1	-1	1	1	1	26	20	49	4	-1	-1
M31352Y	2	-1	-1	-1	-1	1	1	1	2	7	52	5	1	2
M31352Y	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M11286V	1	-1	-1	-1	-1	1	1	1	1	7	40	4	1	1
M28460A	2	-1	-1	-1	-1	1	1	1	2	7	55	5	2	4
M25134B	1	-1	-1	-1	-1	1	1	1	1	7	39	3	1	1
M19514W	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M19514W	2	-1	-1	-1	-1	1	1	1	2	7	50	5	1	2
M26851D	2	-1	-1	-1	-1	1	1	1	2	7	46	4	1	2
M11539X	2	-1	-1	-1	-1	1	1	1	2	7	46	4	1	2
M11539X	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M29705G	2	-1	-1	-1	-1	1	1	1	2	7	47	4	1	2
M29705G	1	-1	-1	-1	-1	1	1	1	1	7	51	5	1	1
M11424M	1	-1	-1	-1	-1	1	1	1	1	7	39	3	1	1
M13668P	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M12895U	1	-1	-1	-1	-1	1	1	1	1	7	43	4	1	1
M12895U	2	-1	-1	-1	-1	1	1	1	2	7	45	4	1	2
M22345Y	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M35053G	1	-1	-1	-1	-1	1	1	1	1	7	40	4	1	1
M35053G	2	-1	-1	-1	-1	1	1	1	2	7	44	4	1	2
M26954K	2	-1	-1	-1	-1	1	1	1	2	7	52	5	1	2
M26954K	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M32116S	1	-1	-1	-1	-1	1	1	1	1	7	59	5	1	1
M32116S	2	-1	-1	-1	-1	1	1	1	2	7	60	5	1	2
M25313C	1	-1	-1	-1	-1	1	1	1	1	7	45	4	1	1
M25313C	2	-1	-1	-1	-1	1	1	1	2	7	44	4	1	2
M11141D	2	-1	-1	-1	-1	1	1	1	2	7	46	4	2	2
M11141D	1	-1	-1	-1	-1	1	1	1	1	7	41	4	2	1
M18645C	1	-1	-1	-1	-1	1	1	1	1	7	45	4	1	1
M35602P	2	-1	-1	-1	-1	1	1	1	1	7	37	3	1	1
M29746R	2	-1	-1	-1	-1	1	1	1	1	7	43	4	1	1
M29746R	1	-1	-1	-1	-1	1	1	1	2	7	45	4	1	2
M29824N	1	-1	-1	-1	-1	1	1	1	1	7	52	5	1	1
M17662Z	1	-1	-1	-1	-1	1	1	1	1	7	54	5	1	1
M13633C	2	-1	-1	-1	-1	6	6	8	2	7	46	4	1	2
M13633C	1	-1	-1	-1	-1	6	6	8	1	7	49	4	1	1
M13539F	5	1	-1	-1	-1	1	1	1	9	17	64	5	-1	-1
M13539F	6	1	-1	-1	-1	1	1	1	10	17	70	5	-1	-1
M26568D	1	-1	-1	-1	-1	2	2	2	1	7	36	3	1	1
M15769B	1	-1	-1	-1	-1	1	1	1	1	7	44	4	1	1
M15769B	2	-1	-1	-1	-1	1	1	1	2	7	45	4	1	2
M13630Z	3	-1	-1	-1	-1	1	1	1	2	7	52	5	1	4
M13630Z	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M11282R	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M11282R	2	-1	-1	-1	-1	1	1	1	2	7	50	5	1	2
M13612X	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M13612X	2	-1	-1	-1	-1	1	1	1	2	7	49	4	1	2
M18931F	2	-1	-1	-1	-1	1	1	1	2	7	45	4	1	2
M30935M	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M17548Y	2	-1	-1	-1	-1	1	1	1	2	7	49	4	1	2
M17548Y	1	-1	-1	-1	-1	1	1	1	1	7	51	5	1	1
M29807M	1	-1	-1	-1	-1	1	1	1	1	7	52	5	1	1
M29807M	2	-1	-1	-1	-1	1	1	1	2	7	60	5	1	2
M35194U	1	-1	-1	-1	-1	1	1	1	1	7	37	3	2	1
M30321M	2	-1	-1	-1	-1	1	1	1	2	7	44	4	1	2
M30321M	1	-1	-1	-1	-1	1	1	1	1	7	40	4	1	1
M35083N	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M35083N	2	-1	-1	-1	-1	1	1	1	2	7	48	4	1	2
M29421X	2	-1	-1	-1	-1	1	1	1	2	7	55	5	1	4
M23462G	1	-1	-1	-1	-1	1	1	1	1	7	44	4	1	1
M23462G	4	1	-1	-1	-1	1	1	1	-2	6	46	4	-1	-1
M29575Q	2	-1	-1	-1	-1	4	4	4	2	7	38	3	1	2
M29575Q	1	-1	-1	-1	-1	4	4	4	1	7	38	3	1	1
M16479Y	1	-1	-1	-1	-1	4	5	5	1	7	41	4	1	1
M19438B	2	-1	-1	-1	-1	4	4	4	2	7	48	4	1	2
M17806X	2	-1	-1	-1	-1	4	4	4	2	7	50	5	1	2
M19608B	2	-1	-1	-1	-1	1	1	1	2	7	45	4	1	2
M19608B	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M33565T	2	-1	-1	-1	-1	1	1	1	2	7	39	3	1	1
M29667T	2	-1	-1	-1	-1	1	1	1	2	7	52	5	1	2
M19735H	1	-1	-1	-1	-1	1	1	1	1	7	43	4	1	1
M30237S	1	-1	-1	-1	-1	1	1	1	1	7	48	4	1	1
M24399W	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M33772Y	1	-1	-1	-1	-1	1	1	1	1	7	45	4	1	1
M11595F	1	-1	-1	-1	-1	1	1	1	1	7	54	5	1	1
M25003R	1	-1	-1	-1	-1	1	1	1	1	7	45	4	2	1
M25003R	5	1	-1	-1	-1	1	1	1	8	10	35	3	-1	-1
M10215A	2	-1	-1	-1	-1	1	1	1	2	7	52	5	2	1
M10215A	1	-1	-1	-1	-1	1	1	1	1	7	49	4	2	-1
M23064W	1	-1	-1	-1	-1	1	1	1	1	7	53	5	1	1
M33483S	2	-1	-1	-1	-1	1	1	1	2	7	46	4	1	2
M33483S	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M15837W	2	-1	-1	-1	-1	3	3	3	2	7	47	4	1	2
M15837W	1	-1	-1	-1	-1	3	3	3	1	7	48	4	1	1
M28217R	1	-1	-1	-1	-1	4	4	4	1	7	55	5	1	1
M28217R	2	-1	-1	-1	-1	4	4	4	2	7	56	5	1	2
M14949Z	1	-1	-1	-1	-1	1	1	1	1	7	53	5	1	1
M14949Z	2	-1	-1	-1	-1	1	1	1	2	7	52	5	1	2
M14604B	1	-1	-1	-1	-1	4	4	4	2	7	57	5	1	2
M14604B	2	-1	-1	-1	-1	4	4	4	1	7	50	5	1	1
M10130W	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M10130W	2	-1	-1	-1	-1	1	1	1	2	7	50	5	1	2
M31611Y	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M24559U	1	-1	-1	-1	-1	-1	-1	-1	1	7	54	5	-1	-1
M12564C	2	-1	-1	-1	-1	1	1	1	2	7	67	5	1	2
M22638J	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M22638J	2	-1	-1	-1	-1	1	1	1	2	7	48	4	1	2
M18994W	1	-1	-1	-1	-1	1	1	1	1	7	45	4	1	1
M23853T	2	-1	-1	-1	-1	1	1	1	2	7	45	4	1	2
M23853T	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M12379D	1	-1	-1	-1	-1	1	1	1	1	7	44	4	1	1
M12379D	2	-1	-1	-1	-1	1	1	1	2	7	45	4	1	2
M33141X	1	-1	-1	-1	-1	1	1	1	1	7	54	5	1	1
M33141X	4	-1	-1	-1	-1	1	1	1	8	10	54	5	1	2
M25610J	1	-1	-1	-1	-1	1	1	1	1	7	52	5	1	1
M29278J	1	-1	-1	-1	-1	1	1	1	1	7	54	5	1	1
M30602T	1	-1	-1	-1	-1	1	1	1	1	7	38	3	1	1
M30602T	2	-1	-1	-1	-1	1	1	1	2	7	37	3	1	2
M21843H	1	-1	-1	-1	-1	1	1	1	1	7	37	3	1	1
M35584E	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M25690A	1	-1	-1	-1	-1	3	3	3	1	7	47	4	1	1
M25690A	2	-1	-1	-1	-1	-1	-1	-1	2	7	49	4	-1	-1
M24863Z	1	-1	-1	-1	-1	1	1	1	1	7	54	5	1	1
M24863Z	2	-1	-1	-1	-1	5	8	7	2	7	58	5	1	2
M29423Z	1	-1	-1	-1	-1	1	1	1	1	7	48	4	1	1
M20902X	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M18495G	1	-1	-1	-1	-1	1	1	1	1	7	39	3	1	1
M12744E	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M29697Z	2	-1	-1	-1	-1	1	1	1	2	7	53	5	1	2
M29697Z	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M18636B	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M32354E	1	-1	-1	-1	-1	1	1	1	1	7	45	4	1	1
M32354E	2	-1	-1	-1	-1	1	1	1	2	7	45	4	1	2
M26693H	1	-1	-1	-1	-1	1	1	1	1	7	39	3	1	1
M26693H	2	-1	-1	-1	-1	1	1	1	2	7	43	4	1	2
M34686F	1	-1	-1	-1	-1	1	1	1	1	7	40	4	1	1
M34686F	2	-1	-1	-1	-1	1	1	1	2	7	44	4	1	2
M35763F	2	-1	-1	-1	-1	1	1	1	2	7	49	4	1	4
M35763F	1	-1	-1	-1	-1	1	1	1	1	7	47	4	1	1
M20602N	1	-1	-1	-1	-1	1	1	1	2	7	46	4	1	2
M20602N	2	-1	-1	-1	-1	1	1	1	1	7	52	5	1	1
M27836J	2	-1	-1	-1	-1	1	1	1	2	7	51	5	1	2
M27836J	1	-1	-1	-1	-1	1	1	1	1	7	54	5	1	1
M31058V	2	-1	-1	-1	-1	1	1	1	2	7	54	5	1	2
M31058V	1	-1	-1	-1	-1	1	1	1	1	7	52	5	1	1
M25219F	1	-1	-1	-1	-1	1	1	1	1	7	39	3	1	1
M15540G	2	-1	-1	-1	-1	1	1	1	2	7	55	5	1	2
M15540G	1	-1	-1	-1	-1	1	1	1	1	7	53	5	1	1
M12860H	2	-1	-1	-1	-1	1	1	1	2	7	47	4	1	2
M12860H	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M13321P	1	-1	-1	-1	-1	1	1	1	1	7	59	5	1	1
M17074K	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M27723A	1	-1	-1	-1	-1	1	1	1	1	7	45	4	1	1
M12333P	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M19334U	1	-1	-1	-1	-1	1	1	1	1	7	51	5	1	1
M24780X	2	-1	-1	-1	-1	1	1	1	2	7	41	4	1	2
M24780X	1	-1	-1	-1	-1	1	1	1	1	7	39	3	1	1
M29938X	4	-1	-1	-1	-1	1	1	1	8	10	69	5	1	2
M29938X	1	-1	-1	-1	-1	1	1	1	1	7	58	5	1	1
M19339Z	2	-1	-1	-1	-1	-1	-1	-1	1	7	47	4	-1	-1
M22927Q	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M30346W	1	-1	-1	-1	-1	1	1	1	1	7	46	4	1	1
M31526C	1	-1	-1	-1	-1	1	1	1	1	7	53	5	1	1
M13444Z	1	-1	-1	-1	-1	4	5	5	1	7	45	4	1	1
M18188Y	2	-1	-1	-1	-1	1	1	1	2	7	41	4	1	2
M35081L	5	-1	-1	-1	-1	1	1	1	7	10	43	4	1	2
M35081L	2	-1	-1	-1	-1	1	1	1	2	7	47	4	1	1
M19942N	1	-1	-1	-1	-1	1	1	1	1	7	36	3	1	1
M30171R	1	-1	-1	-1	-1	1	1	1	1	7	45	4	1	1
M21911C	1	-1	-1	-1	-1	1	1	1	1	7	45	4	1	1
M20138K	1	-1	-1	-1	-1	1	1	1	1	7	52	5	1	1
M20138K	2	-1	-1	-1	-1	1	1	1	2	7	51	5	1	2
M29144V	1	-1	-1	-1	-1	1	1	1	1	7	40	4	1	1
M29144V	2	-1	-1	-1	-1	1	1	1	2	7	40	4	1	2
M30167V	3	-1	-1	-1	-1	1	1	1	8	10	41	4	1	2
M30167V	1	-1	-1	-1	-1	1	1	1	1	7	39	3	1	1
M33936A	2	-1	-1	-1	-1	1	1	1	2	7	55	5	1	2
M33936A	1	-1	-1	-1	-1	1	1	1	1	7	49	4	1	1
M26175Q	1	-1	-1	-1	-1	1	1	1	1	7	44	4	1	1
M26175Q	2	-1	-1	-1	-1	1	1	1	2	7	47	4	1	2
M24020N	1	-1	-1	-1	-1	1	1	1	1	7	37	3	1	1
M25164H	1	-1	-1	-1	-1	1	1	1	1	7	38	3	1	1
M31624D	1	-1	-1	-1	-1	1	1	1	1	7	54	5	1	1
M31624D	2	-1	-1	-1	-1	1	1	1	2	7	55	5	1	-1
M19648K	1	-1	-1	-1	-1	1	1	1	1	7	50	5	1	1
M19648K	3	-1	-1	-1	-1	1	1	1	2	7	54	5	1	2
M19053N	1	-1	-1	-1	-1	1	1	1	1	7	38	3	1	1
